asn|vendor_id|sku_id|po_number|ordered_quantity|order_date|received_quantity|operation
asn4383||sku4383|po_4383|8766.5|2034-02-19|2631.8|INSERT
asn4384||sku4384|po_4384|8768.5|2034-02-20|2632.4|INSERT
asn4385||sku4385|po_4385|8770.5|2034-02-21|2633|INSERT
asn4386||sku4386|po_4386|8772.5|2034-02-22|2633.6|INSERT
asn4387||sku4387|po_4387|8774.5|2034-02-23|2634.2|INSERT
asn4388||sku4388|po_4388|8776.5|2034-02-24|2634.8|INSERT
asn4389||sku4389|po_4389|8778.5|2034-02-25|2635.4|INSERT
asn4390||sku4390|po_4390|8780.5|2034-02-26|2636|INSERT
asn4391||sku4391|po_4391|8782.5|2034-02-27|2636.6|INSERT
asn4392||sku4392|po_4392|8784.5|2034-02-28|2637.2|INSERT
asn4393||sku4393|po_4393|8786.5|2034-03-01|2637.8|INSERT
asn4394||sku4394|po_4394|8788.5|2034-03-02|2638.4|INSERT
asn4395||sku4395|po_4395|8790.5|2034-03-03|2639|INSERT
asn4396||sku4396|po_4396|8792.5|2034-03-04|2639.6|INSERT
asn4397||sku4397|po_4397|8794.5|2034-03-05|2640.2|INSERT
asn4398||sku4398|po_4398|8796.5|2034-03-06|2640.8|INSERT
asn4399||sku4399|po_4399|8798.5|2034-03-07|2641.4|INSERT
asn4400||sku4400|po_4400|8800.5|2034-03-08|2642|INSERT
asn4401||sku4401|po_4401|8802.5|2034-03-09|2642.6|INSERT
asn4402||sku4402|po_4402|8804.5|2034-03-10|2643.2|INSERT
asn4403||sku4403|po_4403|8806.5|2034-03-11|2643.8|INSERT
asn4404||sku4404|po_4404|8808.5|2034-03-12|2644.4|INSERT
asn4405||sku4405|po_4405|8810.5|2034-03-13|2645|INSERT
asn4406||sku4406|po_4406|8812.5|2034-03-14|2645.6|INSERT
asn4407||sku4407|po_4407|8814.5|2034-03-15|2646.2|INSERT
asn4408||sku4408|po_4408|8816.5|2034-03-16|2646.8|INSERT
asn4409||sku4409|po_4409|8818.5|2034-03-17|2647.4|INSERT
asn4410||sku4410|po_4410|8820.5|2034-03-18|2648|INSERT
asn4411||sku4411|po_4411|8822.5|2034-03-19|2648.6|INSERT
asn4412||sku4412|po_4412|8824.5|2034-03-20|2649.2|INSERT
asn4413||sku4413|po_4413|8826.5|2034-03-21|2649.8|INSERT
asn4414||sku4414|po_4414|8828.5|2034-03-22|2650.4|INSERT
asn4415||sku4415|po_4415|8830.5|2034-03-23|2651|INSERT
asn4416||sku4416|po_4416|8832.5|2034-03-24|2651.6|INSERT
asn4417||sku4417|po_4417|8834.5|2034-03-25|2652.2|INSERT
asn4418||sku4418|po_4418|8836.5|2034-03-26|2652.8|INSERT
asn4419||sku4419|po_4419|8838.5|2034-03-27|2653.4|INSERT
asn4420||sku4420|po_4420|8840.5|2034-03-28|2654|INSERT
asn4421||sku4421|po_4421|8842.5|2034-03-29|2654.6|INSERT
asn4422||sku4422|po_4422|8844.5|2034-03-30|2655.2|INSERT
asn4423||sku4423|po_4423|8846.5|2034-03-31|2655.8|INSERT
asn4424||sku4424|po_4424|8848.5|2034-04-01|2656.4|INSERT
asn4425||sku4425|po_4425|8850.5|2034-04-02|2657|INSERT
asn4426||sku4426|po_4426|8852.5|2034-04-03|2657.6|INSERT
asn4427||sku4427|po_4427|8854.5|2034-04-04|2658.2|INSERT
asn4428||sku4428|po_4428|8856.5|2034-04-05|2658.8|INSERT
asn4429||sku4429|po_4429|8858.5|2034-04-06|2659.4|INSERT
asn4430||sku4430|po_4430|8860.5|2034-04-07|2660|INSERT
asn4431||sku4431|po_4431|8862.5|2034-04-08|2660.6|INSERT
asn4432||sku4432|po_4432|8864.5|2034-04-09|2661.2|INSERT
asn4433||sku4433|po_4433|8866.5|2034-04-10|2661.8|INSERT
asn4434||sku4434|po_4434|8868.5|2034-04-11|2662.4|INSERT
asn4435||sku4435|po_4435|8870.5|2034-04-12|2663|INSERT
asn4436||sku4436|po_4436|8872.5|2034-04-13|2663.6|INSERT
asn4437||sku4437|po_4437|8874.5|2034-04-14|2664.2|INSERT
asn4438||sku4438|po_4438|8876.5|2034-04-15|2664.8|INSERT
asn4439||sku4439|po_4439|8878.5|2034-04-16|2665.4|INSERT
asn4440||sku4440|po_4440|8880.5|2034-04-17|2666|INSERT
asn4441||sku4441|po_4441|8882.5|2034-04-18|2666.6|INSERT
asn4442||sku4442|po_4442|8884.5|2034-04-19|2667.2|INSERT
asn4443||sku4443|po_4443|8886.5|2034-04-20|2667.8|INSERT
asn4444||sku4444|po_4444|8888.5|2034-04-21|2668.4|INSERT
asn4445||sku4445|po_4445|8890.5|2034-04-22|2669|INSERT
asn4446||sku4446|po_4446|8892.5|2034-04-23|2669.6|INSERT
asn4447||sku4447|po_4447|8894.5|2034-04-24|2670.2|INSERT
asn4448||sku4448|po_4448|8896.5|2034-04-25|2670.8|INSERT
asn4449||sku4449|po_4449|8898.5|2034-04-26|2671.4|INSERT
asn4450||sku4450|po_4450|8900.5|2034-04-27|2672|INSERT
asn4451||sku4451|po_4451|8902.5|2034-04-28|2672.6|INSERT
asn4452||sku4452|po_4452|8904.5|2034-04-29|2673.2|INSERT
asn4453||sku4453|po_4453|8906.5|2034-04-30|2673.8|INSERT
asn4454||sku4454|po_4454|8908.5|2034-05-01|2674.4|INSERT
asn4455||sku4455|po_4455|8910.5|2034-05-02|2675|INSERT
asn4456||sku4456|po_4456|8912.5|2034-05-03|2675.6|INSERT
asn4457||sku4457|po_4457|8914.5|2034-05-04|2676.2|INSERT
asn4458||sku4458|po_4458|8916.5|2034-05-05|2676.8|INSERT
asn4459||sku4459|po_4459|8918.5|2034-05-06|2677.4|INSERT
asn4460||sku4460|po_4460|8920.5|2034-05-07|2678|INSERT
asn4461||sku4461|po_4461|8922.5|2034-05-08|2678.6|INSERT
asn4462||sku4462|po_4462|8924.5|2034-05-09|2679.2|INSERT
asn4463||sku4463|po_4463|8926.5|2034-05-10|2679.8|INSERT
asn4464||sku4464|po_4464|8928.5|2034-05-11|2680.4|INSERT
asn4465||sku4465|po_4465|8930.5|2034-05-12|2681|INSERT
asn4466||sku4466|po_4466|8932.5|2034-05-13|2681.6|INSERT
asn4467||sku4467|po_4467|8934.5|2034-05-14|2682.2|INSERT
asn4468||sku4468|po_4468|8936.5|2034-05-15|2682.8|INSERT
asn4469||sku4469|po_4469|8938.5|2034-05-16|2683.4|INSERT
asn4470||sku4470|po_4470|8940.5|2034-05-17|2684|INSERT
asn4471||sku4471|po_4471|8942.5|2034-05-18|2684.6|INSERT
asn4472||sku4472|po_4472|8944.5|2034-05-19|2685.2|INSERT
asn4473||sku4473|po_4473|8946.5|2034-05-20|2685.8|INSERT
asn4474||sku4474|po_4474|8948.5|2034-05-21|2686.4|INSERT
asn4475||sku4475|po_4475|8950.5|2034-05-22|2687|INSERT
asn4476||sku4476|po_4476|8952.5|2034-05-23|2687.6|INSERT
asn4477||sku4477|po_4477|8954.5|2034-05-24|2688.2|INSERT
asn4478||sku4478|po_4478|8956.5|2034-05-25|2688.8|INSERT
asn4479||sku4479|po_4479|8958.5|2034-05-26|2689.4|INSERT
asn4480||sku4480|po_4480|8960.5|2034-05-27|2690|INSERT
asn4481||sku4481|po_4481|8962.5|2034-05-28|2690.6|INSERT
asn4482||sku4482|po_4482|8964.5|2034-05-29|2691.2|INSERT
asn4483||sku4483|po_4483|8966.5|2034-05-30|2691.8|INSERT
asn4484||sku4484|po_4484|8968.5|2034-05-31|2692.4|INSERT
asn4485||sku4485|po_4485|8970.5|2034-06-01|2693|INSERT
asn4486||sku4486|po_4486|8972.5|2034-06-02|2693.6|INSERT
asn4487||sku4487|po_4487|8974.5|2034-06-03|2694.2|INSERT
asn4488||sku4488|po_4488|8976.5|2034-06-04|2694.8|INSERT
asn4489||sku4489|po_4489|8978.5|2034-06-05|2695.4|INSERT
asn4490||sku4490|po_4490|8980.5|2034-06-06|2696|INSERT
asn4491||sku4491|po_4491|8982.5|2034-06-07|2696.6|INSERT
asn4492||sku4492|po_4492|8984.5|2034-06-08|2697.2|INSERT
asn4493||sku4493|po_4493|8986.5|2034-06-09|2697.8|INSERT
asn4494||sku4494|po_4494|8988.5|2034-06-10|2698.4|INSERT
asn4495||sku4495|po_4495|8990.5|2034-06-11|2699|INSERT
asn4496||sku4496|po_4496|8992.5|2034-06-12|2699.6|INSERT
asn4497||sku4497|po_4497|8994.5|2034-06-13|2700.2|INSERT
asn4498||sku4498|po_4498|8996.5|2034-06-14|2700.8|INSERT
asn4499||sku4499|po_4499|8998.5|2034-06-15|2701.4|INSERT
asn4500||sku4500|po_4500|9000.5|2034-06-16|2702|INSERT
asn4501||sku4501|po_4501|9002.5|2034-06-17|2702.6|INSERT
asn4502||sku4502|po_4502|9004.5|2034-06-18|2703.2|INSERT
asn4503||sku4503|po_4503|9006.5|2034-06-19|2703.8|INSERT
asn4504||sku4504|po_4504|9008.5|2034-06-20|2704.4|INSERT
asn4505||sku4505|po_4505|9010.5|2034-06-21|2705|INSERT
asn4506||sku4506|po_4506|9012.5|2034-06-22|2705.6|INSERT
asn4507||sku4507|po_4507|9014.5|2034-06-23|2706.2|INSERT
asn4508||sku4508|po_4508|9016.5|2034-06-24|2706.8|INSERT
asn4509||sku4509|po_4509|9018.5|2034-06-25|2707.4|INSERT
asn4510||sku4510|po_4510|9020.5|2034-06-26|2708|INSERT
asn4511||sku4511|po_4511|9022.5|2034-06-27|2708.6|INSERT
asn4512||sku4512|po_4512|9024.5|2034-06-28|2709.2|INSERT
asn4513||sku4513|po_4513|9026.5|2034-06-29|2709.8|INSERT
asn4514||sku4514|po_4514|9028.5|2034-06-30|2710.4|INSERT
asn4515||sku4515|po_4515|9030.5|2034-07-01|2711|INSERT
asn4516||sku4516|po_4516|9032.5|2034-07-02|2711.6|INSERT
asn4517||sku4517|po_4517|9034.5|2034-07-03|2712.2|INSERT
asn4518||sku4518|po_4518|9036.5|2034-07-04|2712.8|INSERT
asn4519||sku4519|po_4519|9038.5|2034-07-05|2713.4|INSERT
asn4520||sku4520|po_4520|9040.5|2034-07-06|2714|INSERT
asn4521||sku4521|po_4521|9042.5|2034-07-07|2714.6|INSERT
asn4522||sku4522|po_4522|9044.5|2034-07-08|2715.2|INSERT
asn4523||sku4523|po_4523|9046.5|2034-07-09|2715.8|INSERT
asn4524||sku4524|po_4524|9048.5|2034-07-10|2716.4|INSERT
asn4525||sku4525|po_4525|9050.5|2034-07-11|2717|INSERT
asn4526||sku4526|po_4526|9052.5|2034-07-12|2717.6|INSERT
asn4527||sku4527|po_4527|9054.5|2034-07-13|2718.2|INSERT
asn4528||sku4528|po_4528|9056.5|2034-07-14|2718.8|INSERT
asn4529||sku4529|po_4529|9058.5|2034-07-15|2719.4|INSERT
asn4530||sku4530|po_4530|9060.5|2034-07-16|2720|INSERT
asn4531||sku4531|po_4531|9062.5|2034-07-17|2720.6|INSERT
asn4532||sku4532|po_4532|9064.5|2034-07-18|2721.2|INSERT
asn4533||sku4533|po_4533|9066.5|2034-07-19|2721.8|INSERT
asn4534||sku4534|po_4534|9068.5|2034-07-20|2722.4|INSERT
asn4535||sku4535|po_4535|9070.5|2034-07-21|2723|INSERT
asn4536||sku4536|po_4536|9072.5|2034-07-22|2723.6|INSERT
asn4537||sku4537|po_4537|9074.5|2034-07-23|2724.2|INSERT
asn4538||sku4538|po_4538|9076.5|2034-07-24|2724.8|INSERT
asn4539||sku4539|po_4539|9078.5|2034-07-25|2725.4|INSERT
asn4540||sku4540|po_4540|9080.5|2034-07-26|2726|INSERT
asn4541||sku4541|po_4541|9082.5|2034-07-27|2726.6|INSERT
asn4542||sku4542|po_4542|9084.5|2034-07-28|2727.2|INSERT
asn4543||sku4543|po_4543|9086.5|2034-07-29|2727.8|INSERT
asn4544||sku4544|po_4544|9088.5|2034-07-30|2728.4|INSERT
asn4545||sku4545|po_4545|9090.5|2034-07-31|2729|INSERT
asn4546||sku4546|po_4546|9092.5|2034-08-01|2729.6|INSERT
asn4547||sku4547|po_4547|9094.5|2034-08-02|2730.2|INSERT
asn4548||sku4548|po_4548|9096.5|2034-08-03|2730.8|INSERT
asn4549||sku4549|po_4549|9098.5|2034-08-04|2731.4|INSERT
asn4550||sku4550|po_4550|9100.5|2034-08-05|2732|INSERT
asn4551||sku4551|po_4551|9102.5|2034-08-06|2732.6|INSERT
asn4552||sku4552|po_4552|9104.5|2034-08-07|2733.2|INSERT
asn4553||sku4553|po_4553|9106.5|2034-08-08|2733.8|INSERT
asn4554||sku4554|po_4554|9108.5|2034-08-09|2734.4|INSERT
asn4555||sku4555|po_4555|9110.5|2034-08-10|2735|INSERT
asn4556||sku4556|po_4556|9112.5|2034-08-11|2735.6|INSERT
asn4557||sku4557|po_4557|9114.5|2034-08-12|2736.2|INSERT
asn4558||sku4558|po_4558|9116.5|2034-08-13|2736.8|INSERT
asn4559||sku4559|po_4559|9118.5|2034-08-14|2737.4|INSERT
asn4560||sku4560|po_4560|9120.5|2034-08-15|2738|INSERT
asn4561||sku4561|po_4561|9122.5|2034-08-16|2738.6|INSERT
asn4562||sku4562|po_4562|9124.5|2034-08-17|2739.2|INSERT
asn4563||sku4563|po_4563|9126.5|2034-08-18|2739.8|INSERT
asn4564||sku4564|po_4564|9128.5|2034-08-19|2740.4|INSERT
asn4565||sku4565|po_4565|9130.5|2034-08-20|2741|INSERT
asn4566||sku4566|po_4566|9132.5|2034-08-21|2741.6|INSERT
asn4567||sku4567|po_4567|9134.5|2034-08-22|2742.2|INSERT
asn4568||sku4568|po_4568|9136.5|2034-08-23|2742.8|INSERT
asn4569||sku4569|po_4569|9138.5|2034-08-24|2743.4|INSERT
asn4570||sku4570|po_4570|9140.5|2034-08-25|2744|INSERT
asn4571||sku4571|po_4571|9142.5|2034-08-26|2744.6|INSERT
asn4572||sku4572|po_4572|9144.5|2034-08-27|2745.2|INSERT
asn4573||sku4573|po_4573|9146.5|2034-08-28|2745.8|INSERT
asn4574||sku4574|po_4574|9148.5|2034-08-29|2746.4|INSERT
asn4575||sku4575|po_4575|9150.5|2034-08-30|2747|INSERT
asn4576||sku4576|po_4576|9152.5|2034-08-31|2747.6|INSERT
asn4577||sku4577|po_4577|9154.5|2034-09-01|2748.2|INSERT
asn4578||sku4578|po_4578|9156.5|2034-09-02|2748.8|INSERT
asn4579||sku4579|po_4579|9158.5|2034-09-03|2749.4|INSERT
asn4580||sku4580|po_4580|9160.5|2034-09-04|2750|INSERT
asn4581||sku4581|po_4581|9162.5|2034-09-05|2750.6|INSERT
asn4582||sku4582|po_4582|9164.5|2034-09-06|2751.2|INSERT
asn4583||sku4583|po_4583|9166.5|2034-09-07|2751.8|INSERT
asn4584||sku4584|po_4584|9168.5|2034-09-08|2752.4|INSERT
asn4585||sku4585|po_4585|9170.5|2034-09-09|2753|INSERT
asn4586||sku4586|po_4586|9172.5|2034-09-10|2753.6|INSERT
asn4587||sku4587|po_4587|9174.5|2034-09-11|2754.2|INSERT
asn4588||sku4588|po_4588|9176.5|2034-09-12|2754.8|INSERT
asn4589||sku4589|po_4589|9178.5|2034-09-13|2755.4|INSERT
asn4590||sku4590|po_4590|9180.5|2034-09-14|2756|INSERT
asn4591||sku4591|po_4591|9182.5|2034-09-15|2756.6|INSERT
asn4592||sku4592|po_4592|9184.5|2034-09-16|2757.2|INSERT
asn4593||sku4593|po_4593|9186.5|2034-09-17|2757.8|INSERT
asn4594||sku4594|po_4594|9188.5|2034-09-18|2758.4|INSERT
asn4595||sku4595|po_4595|9190.5|2034-09-19|2759|INSERT
asn4596||sku4596|po_4596|9192.5|2034-09-20|2759.6|INSERT
asn4597||sku4597|po_4597|9194.5|2034-09-21|2760.2|INSERT
asn4598||sku4598|po_4598|9196.5|2034-09-22|2760.8|INSERT
asn4599||sku4599|po_4599|9198.5|2034-09-23|2761.4|INSERT
asn4600||sku4600|po_4600|9200.5|2034-09-24|2762|INSERT
asn4601||sku4601|po_4601|9202.5|2034-09-25|2762.6|INSERT
asn4602||sku4602|po_4602|9204.5|2034-09-26|2763.2|INSERT
asn4603||sku4603|po_4603|9206.5|2034-09-27|2763.8|INSERT
asn4604||sku4604|po_4604|9208.5|2034-09-28|2764.4|INSERT
asn4605||sku4605|po_4605|9210.5|2034-09-29|2765|INSERT
asn4606||sku4606|po_4606|9212.5|2034-09-30|2765.6|INSERT
asn4607||sku4607|po_4607|9214.5|2034-10-01|2766.2|INSERT
asn4608||sku4608|po_4608|9216.5|2034-10-02|2766.8|INSERT
asn4609||sku4609|po_4609|9218.5|2034-10-03|2767.4|INSERT
asn4610||sku4610|po_4610|9220.5|2034-10-04|2768|INSERT
asn4611||sku4611|po_4611|9222.5|2034-10-05|2768.6|INSERT
asn4612||sku4612|po_4612|9224.5|2034-10-06|2769.2|INSERT
asn4613||sku4613|po_4613|9226.5|2034-10-07|2769.8|INSERT
asn4614||sku4614|po_4614|9228.5|2034-10-08|2770.4|INSERT
asn4615||sku4615|po_4615|9230.5|2034-10-09|2771|INSERT
asn4616||sku4616|po_4616|9232.5|2034-10-10|2771.6|INSERT
asn4617||sku4617|po_4617|9234.5|2034-10-11|2772.2|INSERT
asn4618||sku4618|po_4618|9236.5|2034-10-12|2772.8|INSERT
asn4619||sku4619|po_4619|9238.5|2034-10-13|2773.4|INSERT
asn4620||sku4620|po_4620|9240.5|2034-10-14|2774|INSERT
asn4621||sku4621|po_4621|9242.5|2034-10-15|2774.6|INSERT
asn4622||sku4622|po_4622|9244.5|2034-10-16|2775.2|INSERT
asn4623||sku4623|po_4623|9246.5|2034-10-17|2775.8|INSERT
asn4624||sku4624|po_4624|9248.5|2034-10-18|2776.4|INSERT
asn4625||sku4625|po_4625|9250.5|2034-10-19|2777|INSERT
asn4626||sku4626|po_4626|9252.5|2034-10-20|2777.6|INSERT
asn4627||sku4627|po_4627|9254.5|2034-10-21|2778.2|INSERT
asn4628||sku4628|po_4628|9256.5|2034-10-22|2778.8|INSERT
asn4629||sku4629|po_4629|9258.5|2034-10-23|2779.4|INSERT
asn4630||sku4630|po_4630|9260.5|2034-10-24|2780|INSERT
asn4631||sku4631|po_4631|9262.5|2034-10-25|2780.6|INSERT
asn4632||sku4632|po_4632|9264.5|2034-10-26|2781.2|INSERT
asn4633||sku4633|po_4633|9266.5|2034-10-27|2781.8|INSERT
asn4634||sku4634|po_4634|9268.5|2034-10-28|2782.4|INSERT
asn4635||sku4635|po_4635|9270.5|2034-10-29|2783|INSERT
asn4636||sku4636|po_4636|9272.5|2034-10-30|2783.6|INSERT
asn4637||sku4637|po_4637|9274.5|2034-10-31|2784.2|INSERT
asn4638||sku4638|po_4638|9276.5|2034-11-01|2784.8|INSERT
asn4639||sku4639|po_4639|9278.5|2034-11-02|2785.4|INSERT
asn4640||sku4640|po_4640|9280.5|2034-11-03|2786|INSERT
asn4641||sku4641|po_4641|9282.5|2034-11-04|2786.6|INSERT
asn4642||sku4642|po_4642|9284.5|2034-11-05|2787.2|INSERT
asn4643||sku4643|po_4643|9286.5|2034-11-06|2787.8|INSERT
asn4644||sku4644|po_4644|9288.5|2034-11-07|2788.4|INSERT
asn4645||sku4645|po_4645|9290.5|2034-11-08|2789|INSERT
asn4646||sku4646|po_4646|9292.5|2034-11-09|2789.6|INSERT
asn4647||sku4647|po_4647|9294.5|2034-11-10|2790.2|INSERT
asn4648||sku4648|po_4648|9296.5|2034-11-11|2790.8|INSERT
asn4649||sku4649|po_4649|9298.5|2034-11-12|2791.4|INSERT
asn4650||sku4650|po_4650|9300.5|2034-11-13|2792|INSERT
asn4651||sku4651|po_4651|9302.5|2034-11-14|2792.6|INSERT
asn4652||sku4652|po_4652|9304.5|2034-11-15|2793.2|INSERT
asn4653||sku4653|po_4653|9306.5|2034-11-16|2793.8|INSERT
asn4654||sku4654|po_4654|9308.5|2034-11-17|2794.4|INSERT
asn4655||sku4655|po_4655|9310.5|2034-11-18|2795|INSERT
asn4656||sku4656|po_4656|9312.5|2034-11-19|2795.6|INSERT
asn4657||sku4657|po_4657|9314.5|2034-11-20|2796.2|INSERT
asn4658||sku4658|po_4658|9316.5|2034-11-21|2796.8|INSERT
asn4659||sku4659|po_4659|9318.5|2034-11-22|2797.4|INSERT
asn4660||sku4660|po_4660|9320.5|2034-11-23|2798|INSERT
asn4661||sku4661|po_4661|9322.5|2034-11-24|2798.6|INSERT
asn4662||sku4662|po_4662|9324.5|2034-11-25|2799.2|INSERT
asn4663||sku4663|po_4663|9326.5|2034-11-26|2799.8|INSERT
asn4664||sku4664|po_4664|9328.5|2034-11-27|2800.4|INSERT
asn4665||sku4665|po_4665|9330.5|2034-11-28|2801|INSERT
asn4666||sku4666|po_4666|9332.5|2034-11-29|2801.6|INSERT
asn4667||sku4667|po_4667|9334.5|2034-11-30|2802.2|INSERT
asn4668||sku4668|po_4668|9336.5|2034-12-01|2802.8|INSERT
asn4669||sku4669|po_4669|9338.5|2034-12-02|2803.4|INSERT
asn4670||sku4670|po_4670|9340.5|2034-12-03|2804|INSERT
asn4671||sku4671|po_4671|9342.5|2034-12-04|2804.6|INSERT
asn4672||sku4672|po_4672|9344.5|2034-12-05|2805.2|INSERT
asn4673||sku4673|po_4673|9346.5|2034-12-06|2805.8|INSERT
asn4674||sku4674|po_4674|9348.5|2034-12-07|2806.4|INSERT
asn4675||sku4675|po_4675|9350.5|2034-12-08|2807|INSERT
asn4676||sku4676|po_4676|9352.5|2034-12-09|2807.6|INSERT
asn4677||sku4677|po_4677|9354.5|2034-12-10|2808.2|INSERT
asn4678||sku4678|po_4678|9356.5|2034-12-11|2808.8|INSERT
asn4679||sku4679|po_4679|9358.5|2034-12-12|2809.4|INSERT
asn4680||sku4680|po_4680|9360.5|2034-12-13|2810|INSERT
asn4681||sku4681|po_4681|9362.5|2034-12-14|2810.6|INSERT
asn4682||sku4682|po_4682|9364.5|2034-12-15|2811.2|INSERT
asn4683||sku4683|po_4683|9366.5|2034-12-16|2811.8|INSERT
asn4684||sku4684|po_4684|9368.5|2034-12-17|2812.4|INSERT
asn4685||sku4685|po_4685|9370.5|2034-12-18|2813|INSERT
asn4686||sku4686|po_4686|9372.5|2034-12-19|2813.6|INSERT
asn4687||sku4687|po_4687|9374.5|2034-12-20|2814.2|INSERT
asn4688||sku4688|po_4688|9376.5|2034-12-21|2814.8|INSERT
asn4689||sku4689|po_4689|9378.5|2034-12-22|2815.4|INSERT
asn4690||sku4690|po_4690|9380.5|2034-12-23|2816|INSERT
asn4691||sku4691|po_4691|9382.5|2034-12-24|2816.6|INSERT
asn4692||sku4692|po_4692|9384.5|2034-12-25|2817.2|INSERT
asn4693||sku4693|po_4693|9386.5|2034-12-26|2817.8|INSERT
asn4694||sku4694|po_4694|9388.5|2034-12-27|2818.4|INSERT
asn4695||sku4695|po_4695|9390.5|2034-12-28|2819|INSERT
asn4696||sku4696|po_4696|9392.5|2034-12-29|2819.6|INSERT
asn4697||sku4697|po_4697|9394.5|2034-12-30|2820.2|INSERT
asn4698||sku4698|po_4698|9396.5|2034-12-31|2820.8|INSERT
asn4699||sku4699|po_4699|9398.5|2035-01-01|2821.4|INSERT
asn4700||sku4700|po_4700|9400.5|2035-01-02|2822|INSERT
asn4701||sku4701|po_4701|9402.5|2035-01-03|2822.6|INSERT
asn4702||sku4702|po_4702|9404.5|2035-01-04|2823.2|INSERT
asn4703||sku4703|po_4703|9406.5|2035-01-05|2823.8|INSERT
asn4704||sku4704|po_4704|9408.5|2035-01-06|2824.4|INSERT
asn4705||sku4705|po_4705|9410.5|2035-01-07|2825|INSERT
asn4706||sku4706|po_4706|9412.5|2035-01-08|2825.6|INSERT
asn4707||sku4707|po_4707|9414.5|2035-01-09|2826.2|INSERT
asn4708||sku4708|po_4708|9416.5|2035-01-10|2826.8|INSERT
asn4709||sku4709|po_4709|9418.5|2035-01-11|2827.4|INSERT
asn4710||sku4710|po_4710|9420.5|2035-01-12|2828|INSERT
asn4711||sku4711|po_4711|9422.5|2035-01-13|2828.6|INSERT
asn4712||sku4712|po_4712|9424.5|2035-01-14|2829.2|INSERT
asn4713||sku4713|po_4713|9426.5|2035-01-15|2829.8|INSERT
asn4714||sku4714|po_4714|9428.5|2035-01-16|2830.4|INSERT
asn4715||sku4715|po_4715|9430.5|2035-01-17|2831|INSERT
asn4716||sku4716|po_4716|9432.5|2035-01-18|2831.6|INSERT
asn4717||sku4717|po_4717|9434.5|2035-01-19|2832.2|INSERT
asn4718||sku4718|po_4718|9436.5|2035-01-20|2832.8|INSERT
asn4719||sku4719|po_4719|9438.5|2035-01-21|2833.4|INSERT
asn4720||sku4720|po_4720|9440.5|2035-01-22|2834|INSERT
asn4721||sku4721|po_4721|9442.5|2035-01-23|2834.6|INSERT
asn4722||sku4722|po_4722|9444.5|2035-01-24|2835.2|INSERT
asn4723||sku4723|po_4723|9446.5|2035-01-25|2835.8|INSERT
asn4724||sku4724|po_4724|9448.5|2035-01-26|2836.4|INSERT
asn4725||sku4725|po_4725|9450.5|2035-01-27|2837|INSERT
asn4726||sku4726|po_4726|9452.5|2035-01-28|2837.6|INSERT
asn4727||sku4727|po_4727|9454.5|2035-01-29|2838.2|INSERT
asn4728||sku4728|po_4728|9456.5|2035-01-30|2838.8|INSERT
asn4729||sku4729|po_4729|9458.5|2035-01-31|2839.4|INSERT
asn4730||sku4730|po_4730|9460.5|2035-02-01|2840|INSERT
asn4731||sku4731|po_4731|9462.5|2035-02-02|2840.6|INSERT
asn4732||sku4732|po_4732|9464.5|2035-02-03|2841.2|INSERT
asn4733||sku4733|po_4733|9466.5|2035-02-04|2841.8|INSERT
asn4734||sku4734|po_4734|9468.5|2035-02-05|2842.4|INSERT
asn4735||sku4735|po_4735|9470.5|2035-02-06|2843|INSERT
asn4736||sku4736|po_4736|9472.5|2035-02-07|2843.6|INSERT
asn4737||sku4737|po_4737|9474.5|2035-02-08|2844.2|INSERT
asn4738||sku4738|po_4738|9476.5|2035-02-09|2844.8|INSERT
asn4739||sku4739|po_4739|9478.5|2035-02-10|2845.4|INSERT
asn4740||sku4740|po_4740|9480.5|2035-02-11|2846|INSERT
asn4741||sku4741|po_4741|9482.5|2035-02-12|2846.6|INSERT
asn4742||sku4742|po_4742|9484.5|2035-02-13|2847.2|INSERT
asn4743||sku4743|po_4743|9486.5|2035-02-14|2847.8|INSERT
asn4744||sku4744|po_4744|9488.5|2035-02-15|2848.4|INSERT
asn4745||sku4745|po_4745|9490.5|2035-02-16|2849|INSERT
asn4746||sku4746|po_4746|9492.5|2035-02-17|2849.6|INSERT
asn4747||sku4747|po_4747|9494.5|2035-02-18|2850.2|INSERT
asn4748||sku4748|po_4748|9496.5|2035-02-19|2850.8|INSERT
asn4749||sku4749|po_4749|9498.5|2035-02-20|2851.4|INSERT
asn4750||sku4750|po_4750|9500.5|2035-02-21|2852|INSERT
asn4751||sku4751|po_4751|9502.5|2035-02-22|2852.6|INSERT
asn4752||sku4752|po_4752|9504.5|2035-02-23|2853.2|INSERT
asn4753||sku4753|po_4753|9506.5|2035-02-24|2853.8|INSERT
asn4754||sku4754|po_4754|9508.5|2035-02-25|2854.4|INSERT
asn4755||sku4755|po_4755|9510.5|2035-02-26|2855|INSERT
asn4756||sku4756|po_4756|9512.5|2035-02-27|2855.6|INSERT
asn4757||sku4757|po_4757|9514.5|2035-02-28|2856.2|INSERT
asn4758||sku4758|po_4758|9516.5|2035-03-01|2856.8|INSERT
asn4759||sku4759|po_4759|9518.5|2035-03-02|2857.4|INSERT
asn4760||sku4760|po_4760|9520.5|2035-03-03|2858|INSERT
asn4761||sku4761|po_4761|9522.5|2035-03-04|2858.6|INSERT
asn4762||sku4762|po_4762|9524.5|2035-03-05|2859.2|INSERT
asn4763||sku4763|po_4763|9526.5|2035-03-06|2859.8|INSERT
